Date,symbol,Open,High,Low,Close,Trades,Volume,vwap,lastSize,turnover,homeNotional,foreignNotional
2016-10-23 00:00:00+00:00,XBTUSD,629.2,665.95,629,657.32,3035,4849431,648.5253,7000,7.48E+11,7477.670089,4849431
2016-10-24 00:00:00+00:00,XBTUSD,657.32,682.56,645.51,651.54,1242,3832454,655.029,3000,5.85E+11,5850.82979,3832454
2016-10-25 00:00:00+00:00,XBTUSD,651.54,651.67,645.25,647.1,977,2492365,648.7567,100,3.84E+11,3841.777748,2492365
2016-10-26 00:00:00+00:00,XBTUSD,647.1,665.98,634.38,653.44,2365,4268765,652.3285,1000,6.54E+11,6543.917703,4268765
2016-10-27 00:00:00+00:00,XBTUSD,653.44,677.84,652.88,675.4,2700,4231385,667.4676,1850,6.34E+11,6339.491794,4231385
2016-10-28 00:00:00+00:00,XBTUSD,675.4,686.81,672.04,686.44,1833,4428027,680.7723,2400,6.50E+11,6504.459459,4428027
2016-10-29 00:00:00+00:00,XBTUSD,686.44,689.2,675.66,686.69,1438,3260008,684.2988,2000,4.76E+11,4764.043019,3260008
2016-10-30 00:00:00+00:00,XBTUSD,686.69,721.05,685.5,708.79,2866,7816582,707.674,2000,1.10E+12,11045.48454,7816582
2016-10-31 00:00:00+00:00,XBTUSD,708.79,709.69,686.5,697.46,2246,8338811,699.5355,15000,1.19E+12,11920.57789,8338811
2016-11-01 00:00:00+00:00,XBTUSD,697.46,707.33,678.19,697,1805,4765620,697.5836,10,6.83E+11,6831.613041,4765620
2016-11-02 00:00:00+00:00,XBTUSD,697,747,697.01,732.37,3421,9145077,727.7861,3875,1.26E+12,12565.6496,9145077
2016-11-03 00:00:00+00:00,XBTUSD,732.37,755,719.9,747.56,2638,4490739,730.0762,1,6.15E+11,6151.090838,4490739
2016-11-04 00:00:00+00:00,XBTUSD,747.56,751.85,659,684.5,8824,18721932,713.7198,995,2.62E+12,26231.52355,18721932
2016-11-05 00:00:00+00:00,XBTUSD,684.5,707.47,679.76,700.06,5015,6358036,695.7683,100,9.14E+11,9138.175839,6358036
2016-11-06 00:00:00+00:00,XBTUSD,700.06,707.47,693.77,701.45,2193,2644738,700.5352,1,3.78E+11,3775.322375,2644738
2016-11-07 00:00:00+00:00,XBTUSD,701.45,719.15,687,709.1,3850,6147766,704.9999,13163,8.72E+11,8720.288322,6147766
2016-11-08 00:00:00+00:00,XBTUSD,709.1,709.31,696.75,701.34,2007,2480274,702.6962,999,3.53E+11,3529.676154,2480274
2016-11-09 00:00:00+00:00,XBTUSD,701.34,713,699.61,709,1860,3309053,706.8636,293,4.68E+11,4681.332667,3309053
2016-11-10 00:00:00+00:00,XBTUSD,709,739,708,722.63,4668,11989712,728.0193,1500,1.65E+12,16468.96597,11989712
2016-11-11 00:00:00+00:00,XBTUSD,722.63,723.72,710.25,714.02,2145,4378648,714.1786,1000,6.13E+11,6131.041135,4378648
2016-11-12 00:00:00+00:00,XBTUSD,714.02,718.5,710.51,718.5,1986,3512459,714.7094,1883,4.91E+11,4914.545588,3512459
2016-11-13 00:00:00+00:00,XBTUSD,718.5,721.94,699.73,704.53,1544,2887101,709.5016,500,4.07E+11,4069.208473,2887101
2016-11-14 00:00:00+00:00,XBTUSD,704.53,704.5,679.84,700.11,2385,5153879,692.6215,1,7.44E+11,7441.159132,5153879
2016-11-15 00:00:00+00:00,XBTUSD,700.11,707.04,699.06,705.92,1100,2156250,703.0767,4605,3.07E+11,3066.879574,2156250
2016-11-16 00:00:00+00:00,XBTUSD,705.92,717.89,705,712,1963,2616519,712.8193,3500,3.67E+11,3670.673403,2616519
2016-11-17 00:00:00+00:00,XBTUSD,712,763,708.79,746.59,4988,10650191,738.1599,500,1.44E+12,14428.04576,10650191
2016-11-18 00:00:00+00:00,XBTUSD,746.59,757.82,736,738.88,4180,7566231,745.6288,14,1.01E+12,10147.50389,7566231
2016-11-19 00:00:00+00:00,XBTUSD,738.88,754.06,733,752.6,2253,4739459,745.5787,1440,6.36E+11,6356.789353,4739459
2016-11-20 00:00:00+00:00,XBTUSD,752.6,764.12,730.02,750,2731,7697704,747.9823,2500,1.03E+12,10291.29889,7697704
2016-11-21 00:00:00+00:00,XBTUSD,750,755.7,706,726.23,4854,10064329,729.3414,2160,1.38E+12,13799.24273,10064329
2016-11-22 00:00:00+00:00,XBTUSD,726.23,738.94,724.63,735.82,1879,3832062,732.7296,46,5.23E+11,5229.86013,3832062
2016-11-23 00:00:00+00:00,XBTUSD,735.82,754.84,732.16,751.57,2020,4912893,746.5807,9500,6.58E+11,6580.558881,4912893
2016-11-24 00:00:00+00:00,XBTUSD,751.57,753.2,730,740.47,2499,5425369,739.7106,19119,7.33E+11,7334.450898,5425369
2016-11-25 00:00:00+00:00,XBTUSD,740.47,744,722,735.36,3262,6100525,733.2615,2000,8.32E+11,8319.723434,6100525
2016-11-26 00:00:00+00:00,XBTUSD,735.36,737.66,723,737.4,2190,5338231,731.6466,1500,7.30E+11,7296.222546,5338231
2016-11-27 00:00:00+00:00,XBTUSD,737.4,738.64,721.63,729.5,1813,3342078,729.8151,25000,4.58E+11,4579.364908,3342078
2016-11-28 00:00:00+00:00,XBTUSD,729.5,735,724,727.66,1662,3745555,729.6341,1000,5.13E+11,5133.50123,3745555
2016-11-29 00:00:00+00:00,XBTUSD,727.66,732.82,727.7,731.63,1308,2270663,730.5936,333,3.11E+11,3107.988468,2270663
2016-11-30 00:00:00+00:00,XBTUSD,731.63,732.6,727.14,731.02,1583,1612631,730.5509,415,2.21E+11,2207.421778,1612631
2016-12-01 00:00:00+00:00,XBTUSD,731.02,745.7,730.04,742.41,2032,3077042,739.842,10,4.16E+11,4159.083397,3077042
2016-12-02 00:00:00+00:00,XBTUSD,742.41,756.51,741.88,753.8,2325,4256204,751.6536,480,5.66E+11,5662.462503,4256204
2016-12-03 00:00:00+00:00,XBTUSD,753.8,780.21,753.65,773,4277,9347994,769.3195,200,1.22E+12,12151.06637,9347994
2016-12-04 00:00:00+00:00,XBTUSD,773,773.01,757.14,763.7,1897,3567591,763.1491,25,4.67E+11,4674.847252,3567591
2016-12-05 00:00:00+00:00,XBTUSD,763.7,772.06,760.45,771.9,1963,3177048,765.5385,12800,4.15E+11,4150.083415,3177048
2016-12-06 00:00:00+00:00,XBTUSD,771.9,772.06,740,750.46,3768,7726126,752.961,1460,1.03E+12,10261.05274,7726126
2016-12-07 00:00:00+00:00,XBTUSD,750.46,759.31,749.32,758.01,1907,3472910,754.5689,580,4.60E+11,4602.522809,3472910
2016-12-08 00:00:00+00:00,XBTUSD,758.01,768.96,751,762.96,2080,3837061,760.5546,20,5.05E+11,5045.119918,3837061
2016-12-09 00:00:00+00:00,XBTUSD,762.96,772.45,760.38,765.01,1698,3172780,767.4185,290,4.13E+11,4134.362488,3172780
2016-12-10 00:00:00+00:00,XBTUSD,765.01,773.36,764.83,769.81,1153,2559790,769.2781,5000,3.33E+11,3327.529163,2559790
2016-12-11 00:00:00+00:00,XBTUSD,769.81,777.73,769.75,773.14,1323,2521198,774.1496,2000,3.26E+11,3256.742876,2521198
2016-12-12 00:00:00+00:00,XBTUSD,773.14,773.15,761.4,768.97,1947,3710679,765.8844,1,4.84E+11,4844.973655,3710679
2016-12-13 00:00:00+00:00,XBTUSD,768.97,783,768.55,779.11,2364,4146102,777.1276,13,5.34E+11,5335.175072,4146102
2016-12-14 00:00:00+00:00,XBTUSD,779.11,792.1,761.25,772.3,2722,6427160,778.5252,571,8.26E+11,8255.619076,6427160
2016-12-15 00:00:00+00:00,XBTUSD,772.3,779.8,766.99,777.39,1331,3048757,774.7734,10,3.94E+11,3935.0571,3048757
2016-12-16 00:00:00+00:00,XBTUSD,777.39,779,774.98,776.69,792,2180513,777.2001,3545,2.81E+11,2805.610722,2180513
2016-12-17 00:00:00+00:00,XBTUSD,776.69,784,772.8,780.3,2329,4656446,778.8041,13000,5.98E+11,5979.000391,4656446
2016-12-18 00:00:00+00:00,XBTUSD,780.3,792.73,779.3,788.85,1435,3892630,787.4078,3000,4.94E+11,4943.639439,3892630
2016-12-19 00:00:00+00:00,XBTUSD,788.85,791.96,782.66,788.74,1322,4063920,787.8172,1250,5.16E+11,5158.461041,4063920
2016-12-20 00:00:00+00:00,XBTUSD,788.74,792.46,787.68,790.04,919,1931101,789.9393,9990,2.44E+11,2444.627649,1931101
2016-12-21 00:00:00+00:00,XBTUSD,790.04,807.43,788.11,800.72,2529,6143988,795.469,1490,7.72E+11,7723.762364,6143988
2016-12-22 00:00:00+00:00,XBTUSD,800.72,839,797.5,836.11,5569,12386810,817.9691,3000,1.51E+12,15143.47374,12386810
2016-12-23 00:00:00+00:00,XBTUSD,836.11,877.36,830.63,860.11,6582,16429663,856.854,2781,1.92E+12,19174.55154,16429663
2016-12-24 00:00:00+00:00,XBTUSD,860.11,943.76,859.58,924.71,11061,36854308,901.697,2000,4.09E+12,40872.46544,36854308
2016-12-25 00:00:00+00:00,XBTUSD,924.71,927.18,880,895.02,5302,18458431,902.0549,200,2.05E+12,20462.69245,18458431
2016-12-26 00:00:00+00:00,XBTUSD,895.02,897.49,861.2,892.55,4524,16050086,875.3272,130,1.83E+12,18336.19138,16050086
2016-12-27 00:00:00+00:00,XBTUSD,892.55,916,889.38,903.95,4363,11954738,904.7317,1,1.32E+12,13213.63259,11954738
2016-12-28 00:00:00+00:00,XBTUSD,903.95,946.76,898.84,933.98,6227,19463552,928.4017,4000,2.10E+12,20964.65893,19463552
2016-12-29 00:00:00+00:00,XBTUSD,933.98,978,932.26,975.05,9218,30477206,957.8085,3000,3.18E+12,31819.87014,30477206
2016-12-30 00:00:00+00:00,XBTUSD,975.05,980,941.72,973.23,5737,20133032,964.1435,7084,2.09E+12,20881.91157,20133032
2016-12-31 00:00:00+00:00,XBTUSD,973.23,971.8,924.93,957.57,5901,17415803,950.2632,30,1.83E+12,18327.45742,17415803
2017-01-01 00:00:00+00:00,XBTUSD,957.57,968.39,940,968.29,3334,12869720,955.484,5673,1.35E+12,13469.34477,12869720
2017-01-02 00:00:00+00:00,XBTUSD,968.29,1009.87,960.9,1001.15,6104,20292354,989.8932,2998,2.05E+12,20499.57406,20292354
2017-01-03 00:00:00+00:00,XBTUSD,1001.15,1035,996.54,1022.76,9717,37013221,1016.9112,13997,3.64E+12,36397.87387,37013221
2017-01-04 00:00:00+00:00,XBTUSD,1022.76,1040.66,1003,1036.9,5708,21522604,1025.6095,5562,2.10E+12,20985.35721,21522604
2017-01-05 00:00:00+00:00,XBTUSD,1036.9,1177.9,1036.49,1152,15978,59945268,1105.1067,20000,5.42E+12,54244.27508,59945268
2017-01-06 00:00:00+00:00,XBTUSD,1152,1180.45,876.08,1005.33,22150,93256039,1019.3472,20000,9.15E+12,91486.68095,93256039
2017-01-07 00:00:00+00:00,XBTUSD,1005.33,1029.24,841.75,895.85,15400,54631519,919.7094,10721,5.94E+12,59401.28953,54631519
2017-01-08 00:00:00+00:00,XBTUSD,895.85,912.72,805.03,908.22,13892,34472340,861.4748,1800,4.00E+12,40015.5647,34472340
2017-01-09 00:00:00+00:00,XBTUSD,908.22,939.33,877.58,909.25,11676,25132654,911.9594,4000,2.76E+12,27559.10238,25132654
2017-01-10 00:00:00+00:00,XBTUSD,909.25,911.04,860.21,895.46,6929,17125191,889.4265,908,1.93E+12,19254.21325,17125191
2017-01-11 00:00:00+00:00,XBTUSD,895.46,916.99,893.38,904,4342,10754420,905.2231,5000,1.19E+12,11880.48223,10754420
2017-01-12 00:00:00+00:00,XBTUSD,904,918.9,725.44,764.2,16439,40654731,807.7218,1500,5.03E+12,50332.91333,40654731
2017-01-13 00:00:00+00:00,XBTUSD,764.2,819.87,724,789.37,9978,21958396,771.7538,4,2.85E+12,28452.80762,21958396
2017-01-14 00:00:00+00:00,XBTUSD,789.37,831.11,752.91,822.3,6123,16685784,800.9098,4000,2.08E+12,20833.55058,16685784
2017-01-15 00:00:00+00:00,XBTUSD,822.3,836.1,796.07,808.9,5245,12374030,820.3244,150,1.51E+12,15084.37556,12374030
2017-01-16 00:00:00+00:00,XBTUSD,808.9,819,800.86,816.54,3599,7907074,810.7341,1800,9.75E+11,9753.052272,7907074
2017-01-17 00:00:00+00:00,XBTUSD,816.54,834.99,811.56,824.03,4243,9586760,824.5111,80,1.16E+12,11627.29828,9586760
2017-01-18 00:00:00+00:00,XBTUSD,824.03,912.63,822.98,903.71,10687,21292139,876.1708,1,2.43E+12,24301.40023,21292139
2017-01-19 00:00:00+00:00,XBTUSD,903.71,915,830,880,9722,20864102,872.0981,14690,2.39E+12,23924.22245,20864102
2017-01-20 00:00:00+00:00,XBTUSD,880,905.6,874.16,893,7029,13326281,890.0677,9725,1.50E+12,14972.24904,13326281
2017-01-21 00:00:00+00:00,XBTUSD,893,897.46,877.1,890.59,4347,9021036,889.2841,870,1.01E+12,10144.16809,9021036
2017-01-22 00:00:00+00:00,XBTUSD,890.59,928,888.05,917.4,5070,10845428,914.7457,2210,1.19E+12,11856.24327,10845428
2017-01-23 00:00:00+00:00,XBTUSD,917.4,935.56,878.55,921.54,8019,17679151,911.2614,900,1.94E+12,19400.89148,17679151
2017-01-24 00:00:00+00:00,XBTUSD,921.54,928,905.63,910.22,4337,9519013,918.3158,100,1.04E+12,10365.76284,9519013
2017-01-25 00:00:00+00:00,XBTUSD,910.22,927.54,878.47,883.18,7897,17176581,899.1997,7,1.91E+12,19102.19522,17176581
2017-01-26 00:00:00+00:00,XBTUSD,883.18,903.06,882.5,894.19,3840,8284461,892.7455,629,9.28E+11,9279.812984,8284461
2017-01-27 00:00:00+00:00,XBTUSD,894.19,918.04,892.24,913.26,4485,6868194,906.0023,4771,7.58E+11,7580.771989,6868194
2017-01-28 00:00:00+00:00,XBTUSD,913.26,921.3,904,915.7,8148,11963721,912.6502,400,1.31E+12,13108.86339,11963721
2017-01-29 00:00:00+00:00,XBTUSD,915.7,921,915.19,917.9,1980,2826407,917.9786,1544,3.08E+11,3078.968971,2826407
2017-01-30 00:00:00+00:00,XBTUSD,917.9,920.02,911.04,912.71,1788,2692282,915.8348,100,2.94E+11,2939.72068,2692282
2017-01-31 00:00:00+00:00,XBTUSD,912.71,920.3,910.01,916.26,1936,2969419,915.6838,696,3.24E+11,3242.867023,2969419
2017-02-01 00:00:00+00:00,XBTUSD,916.26,973.95,916.36,969.15,8657,14230533,949.9383,4500,1.50E+12,14980.54741,14230533
2017-02-02 00:00:00+00:00,XBTUSD,969.15,989,960.92,985.3,7072,9316705,973.0371,4,9.57E+11,9574.87288,9316705
2017-02-03 00:00:00+00:00,XBTUSD,985.3,1014.84,968.89,1008,11861,18804912,994.8071,3948,1.89E+12,18903.1968,18804912
2017-02-04 00:00:00+00:00,XBTUSD,1008,1027.01,985.75,1017.73,12734,22318525,1010.5195,400,2.21E+12,22086.40223,22318525
2017-02-05 00:00:00+00:00,XBTUSD,1017.73,1046.67,1003,1035.09,11110,24541017,1023.3006,124,2.40E+12,23982.25819,24541017
2017-02-06 00:00:00+00:00,XBTUSD,1035.09,1037.38,1005.43,1014.83,9186,20312523,1019.5759,77,1.99E+12,19922.67506,20312523
2017-02-07 00:00:00+00:00,XBTUSD,1014.83,1033,1012.75,1025,5786,7211615,1024.3383,2222,7.04E+11,7040.274788,7211615
2017-02-08 00:00:00+00:00,XBTUSD,1025,1057.52,1024.72,1054.37,10298,15270248,1044.6046,155,1.46E+12,14618.35229,15270248
2017-02-09 00:00:00+00:00,XBTUSD,1054.37,1072.78,994.8,1052.62,15817,35838124,1045.8829,958,3.43E+12,34266.1246,35838124
2017-02-10 00:00:00+00:00,XBTUSD,1052.62,1081.05,927.72,984.02,27550,58932811,1000.3101,500,5.89E+12,58914.66299,58932811
2017-02-11 00:00:00+00:00,XBTUSD,984.02,1003,934.5,988.11,17754,30153996,970.9209,86,3.11E+12,31057.25523,30153996
2017-02-12 00:00:00+00:00,XBTUSD,988.11,1010.95,978.01,1003,8465,15308914,999.1308,2947,1.53E+12,15322.36547,15308914
2017-02-13 00:00:00+00:00,XBTUSD,1003,1006.53,992.23,995.09,4926,6852679,998.1136,263,6.87E+11,6865.684142,6852679
2017-02-14 00:00:00+00:00,XBTUSD,995.09,1002.97,956.13,990.95,8175,15705639,982.1832,100,1.60E+12,15990.6371,15705639
2017-02-15 00:00:00+00:00,XBTUSD,990.95,1021.79,975,1008.5,8832,16691893,1002.7576,1,1.66E+12,16646.03607,16691893
2017-02-16 00:00:00+00:00,XBTUSD,1008.5,1012,994.01,1006.7,4606,5840460,1003.5929,88,5.82E+11,5819.570112,5840460
2017-02-17 00:00:00+00:00,XBTUSD,1006.7,1044.48,1006.51,1035.65,9893,16624041,1027.8549,19418,1.62E+12,16173.65688,16624041
2017-02-18 00:00:00+00:00,XBTUSD,1035.65,1057.5,1026.3,1050.1,12104,21722362,1044.2883,4500,2.08E+12,20801.26662,21722362
2017-02-19 00:00:00+00:00,XBTUSD,1050.1,1067.86,1022.05,1056.02,9337,19298680,1055.2865,100,1.83E+12,18287.63664,19298680
2017-02-20 00:00:00+00:00,XBTUSD,1056.02,1058.16,1037.59,1050.44,6715,12108730,1049.3069,1000,1.15E+12,11539.81963,12108730
2017-02-21 00:00:00+00:00,XBTUSD,1050.44,1094.7,1042,1085.07,8953,16509215,1066.5302,437,1.55E+12,15479.48623,16509215
2017-02-22 00:00:00+00:00,XBTUSD,1085.07,1127.8,1068.21,1123.18,21631,41743050,1101.5157,100,3.79E+12,37896.41612,41743050
2017-02-23 00:00:00+00:00,XBTUSD,1123.18,1128.9,1100,1114.27,17436,31854380,1115.5236,24,2.86E+12,28555.61981,31854380
2017-02-24 00:00:00+00:00,XBTUSD,1114.27,1193.23,1110.39,1183.55,27561,46622434,1153.6287,6486,4.04E+12,40413.91347,46622434
2017-02-25 00:00:00+00:00,XBTUSD,1183.55,1220.16,1030,1172.42,31557,77794209,1168.5519,1000,6.66E+12,66573.53191,77794209
2017-02-26 00:00:00+00:00,XBTUSD,1172.42,1183.33,1125,1151.03,12658,27949897,1152.1799,13450,2.43E+12,24258.49183,27949897
2017-02-27 00:00:00+00:00,XBTUSD,1151.03,1185.01,1130.58,1177,10150,21172640,1161.5751,17021,1.82E+12,18227.55623,21172640
2017-02-28 00:00:00+00:00,XBTUSD,1177,1197.99,1165.95,1194.87,12218,21803886,1184.6797,198,1.84E+12,18405.07884,21803886
2017-03-01 00:00:00+00:00,XBTUSD,1194.87,1212.66,1152.27,1187.31,15140,31384856,1191.3413,15,2.63E+12,26344.44123,31384856
2017-03-02 00:00:00+00:00,XBTUSD,1187.31,1234.19,1182.4,1234.19,11878,25069015,1212.4592,100,2.07E+12,20676.42058,25069015
2017-03-03 00:00:00+00:00,XBTUSD,1234.19,1279,1200,1257.65,16218,41418642,1245.392,59,3.33E+12,33257.87215,41418642
2017-03-04 00:00:00+00:00,XBTUSD,1257.65,1297,1256.3,1291,15733,39431131,1277.694,5000,3.09E+12,30861.29744,39431131
2017-03-05 00:00:00+00:00,XBTUSD,1291,1292.76,1235.01,1266.54,12536,36040668,1263.9988,8304,2.85E+12,28513.56259,36040668
2017-03-06 00:00:00+00:00,XBTUSD,1266.54,1278.52,1238.01,1277.81,8759,19827628,1262.6581,50,1.57E+12,15703.09819,19827628
2017-03-07 00:00:00+00:00,XBTUSD,1277.81,1284.9,1263,1279.79,8398,20812724,1275.6892,100,1.63E+12,16315.04117,20812724
2017-03-08 00:00:00+00:00,XBTUSD,1279.79,1281,1166,1231.99,19092,55319867,1236.3537,20,4.47E+12,44744.58295,55319867
2017-03-09 00:00:00+00:00,XBTUSD,1231.99,1239.97,1143.44,1151.59,27427,82456629,1186.2818,13638,6.95E+12,69509.25855,82456629
2017-03-10 00:00:00+00:00,XBTUSD,1151.59,1206,1135,1189.87,19074,47703137,1175.0467,568,4.06E+12,40597.25558,47703137
2017-03-11 00:00:00+00:00,XBTUSD,1189.87,1337.58,966,1119.08,38425,105434261,1195.7718,2,8.82E+12,88172.83281,105434261
2017-03-12 00:00:00+00:00,XBTUSD,1119.08,1200.47,1107.88,1181.68,21888,33170387,1163.5754,20,2.85E+12,28507.30458,33170387
2017-03-13 00:00:00+00:00,XBTUSD,1181.68,1236.88,1175.38,1227.04,19982,24150871,1212.4004,1,1.99E+12,19919.974,24150871
2017-03-14 00:00:00+00:00,XBTUSD,1227.04,1249.27,1212.76,1243.26,15390,24724492,1233.5932,1928,2.00E+12,20042.69026,24724492
2017-03-15 00:00:00+00:00,XBTUSD,1243.26,1263.35,1225.45,1246.62,13291,17946218,1245.7489,100,1.44E+12,14406.13581,17946218
2017-03-16 00:00:00+00:00,XBTUSD,1246.62,1264.84,1242.51,1260.28,8193,14362472,1253.2899,1,1.15E+12,11459.92091,14362472
2017-03-17 00:00:00+00:00,XBTUSD,1260.28,1260.27,1134.54,1174,22553,51238296,1192.8619,250,4.30E+12,42954.19028,51238296
2017-03-18 00:00:00+00:00,XBTUSD,1174,1173.51,1065,1068.98,31805,89088990,1118.2055,3000,7.97E+12,79671.49961,89088990
2017-03-19 00:00:00+00:00,XBTUSD,1068.98,1099.64,936,970,46273,120443995,1006.5932,184,1.20E+13,119655.746,120443995
2017-03-20 00:00:00+00:00,XBTUSD,970,1066.33,969.78,1018.82,24785,42910547,1018.4025,1000,4.21E+12,42135.26778,42910547
2017-03-21 00:00:00+00:00,XBTUSD,1018.82,1053.95,1014.74,1037.99,14124,22937798,1036.0225,10,2.21E+12,22140.3461,22937798
2017-03-22 00:00:00+00:00,XBTUSD,1037.99,1120,1037.99,1111.78,23218,38653846,1091.2623,40,3.54E+12,35421.53525,38653846
2017-03-23 00:00:00+00:00,XBTUSD,1111.78,1112.82,989,1036.31,31080,64913125,1037.0539,6350,6.26E+12,62593.95515,64913125
2017-03-24 00:00:00+00:00,XBTUSD,1036.31,1052.62,1015.43,1031.01,12841,20108266,1034.8003,11,1.94E+12,19432.04406,20108266
2017-03-25 00:00:00+00:00,XBTUSD,1031.01,1032.94,921.2,936,37561,64951798,973.236,3,6.67E+12,66738.13256,64951798
2017-03-26 00:00:00+00:00,XBTUSD,936,971.98,889.88,965.08,32477,61314424,927.6008,2969,6.61E+12,66100.29446,61314424
2017-03-27 00:00:00+00:00,XBTUSD,965.08,1005.07,944.24,964.71,31621,47108801,970.6947,1054,4.85E+12,48531.26595,47108801
2017-03-28 00:00:00+00:00,XBTUSD,964.71,1042.96,956.76,1038.84,22922,33173819,1007.9832,10,3.29E+12,32911.22144,33173819
2017-03-29 00:00:00+00:00,XBTUSD,1038.84,1065.98,1017.72,1042.37,19629,29478070,1042.405,1000,2.83E+12,28278.92598,29478070
2017-03-30 00:00:00+00:00,XBTUSD,1042.37,1061.98,1008.02,1041.31,23772,33905422,1033.9658,11750,3.28E+12,32791.69858,33905422
2017-03-31 00:00:00+00:00,XBTUSD,1041.31,1055.46,1019.8,1034.35,14792,15313239,1033.218,62,1.48E+12,14821.03249,15313239
2017-04-01 00:00:00+00:00,XBTUSD,1034.35,1095.8,1034.35,1079.9,23226,30973280,1064.1241,6,2.91E+12,29106.89086,30973280
2017-04-02 00:00:00+00:00,XBTUSD,1079.9,1104.7,1065,1090.7,15943,19277155,1083.8698,1,1.78E+12,17785.55552,19277155
2017-04-03 00:00:00+00:00,XBTUSD,1090.7,1111.1,1075.9,1098.6,12132,16682232,1093.6851,28,1.53E+12,15253.39569,16682232
2017-04-04 00:00:00+00:00,XBTUSD,1098.6,1155.4,1098.5,1145.7,17872,31513035,1132.9262,50,2.78E+12,27815.64274,31513035
2017-04-05 00:00:00+00:00,XBTUSD,1145.7,1160.9,1122.2,1142.9,13216,20987411,1140.9143,12850,1.84E+12,18395.35591,20987411
2017-04-06 00:00:00+00:00,XBTUSD,1142.9,1145,1107,1135,14117,19382938,1124.8974,1459,1.72E+12,17230.94867,19382938
2017-04-07 00:00:00+00:00,XBTUSD,1135,1201.6,1134.3,1188.1,18106,28186329,1170.0285,71,2.41E+12,24090.38928,28186329
2017-04-08 00:00:00+00:00,XBTUSD,1188.1,1204.9,1173.2,1191.9,16228,24879651,1189.8671,2000,2.09E+12,20909.84265,24879651
2017-04-09 00:00:00+00:00,XBTUSD,1191.9,1198.5,1167.4,1183.8,10972,15059259,1183.6561,1,1.27E+12,12722.77185,15059259
2017-04-10 00:00:00+00:00,XBTUSD,1183.8,1227.1,1176.9,1211.2,14647,18732082,1204.979,606,1.55E+12,15545.69596,18732082
2017-04-11 00:00:00+00:00,XBTUSD,1211.2,1224.1,1201.1,1213.6,11669,16058919,1213.0181,10,1.32E+12,13238.84071,16058919
2017-04-12 00:00:00+00:00,XBTUSD,1213.6,1238.5,1201.6,1224,11610,17908181,1220.718,50,1.47E+12,14670.24101,17908181
2017-04-13 00:00:00+00:00,XBTUSD,1224,1228.3,1213.7,1217.1,8583,12500747,1220.8522,29,1.02E+12,10239.39036,12500747
2017-04-14 00:00:00+00:00,XBTUSD,1217.1,1225.1,1128,1177.9,18444,35638175,1178.856,1,3.02E+12,30231.21228,35638175
2017-04-15 00:00:00+00:00,XBTUSD,1177.9,1201,1173.7,1187.8,14541,18162898,1187.3946,3000,1.53E+12,15296.6036,18162898
2017-04-16 00:00:00+00:00,XBTUSD,1187.8,1203.8,1125,1179.5,9410,12453014,1185.677,4,1.05E+12,10502.91885,12453014
2017-04-17 00:00:00+00:00,XBTUSD,1179.5,1198.6,1174.8,1193,7417,7305886,1189.2586,1000,6.14E+11,6143.256507,7305886
2017-04-18 00:00:00+00:00,XBTUSD,1193,1225,1186.7,1197,16616,18209458,1202.241,387,1.51E+12,15146.27753,18209458
2017-04-19 00:00:00+00:00,XBTUSD,1197,1221.1,1197.1,1209.3,10396,11300122,1211.035,20000,9.33E+11,9330.963667,11300122
2017-04-20 00:00:00+00:00,XBTUSD,1209.3,1216.8,1196.7,1209.6,12101,11647456,1206.7676,20107,9.65E+11,9651.873735,11647456
2017-04-21 00:00:00+00:00,XBTUSD,1209.6,1248.3,1210,1239,16728,18959907,1230.8601,4214,1.54E+12,15403.96747,18959907
2017-04-22 00:00:00+00:00,XBTUSD,1239,1257.5,1237.8,1249.3,11503,14421415,1246.7118,460,1.16E+12,11567.68042,14421415
2017-04-23 00:00:00+00:00,XBTUSD,1249.3,1255,1210,1243,14709,19863750,1236.2926,172,1.61E+12,16067.22938,19863750
2017-04-24 00:00:00+00:00,XBTUSD,1243,1251.1,1230.6,1246.9,7091,7243533,1242.5447,2263,5.83E+11,5829.662201,7243533
2017-04-25 00:00:00+00:00,XBTUSD,1246.9,1258.5,1238.9,1255.5,5867,6407156,1248.2524,60,5.13E+11,5132.960438,6407156
2017-04-26 00:00:00+00:00,XBTUSD,1255.5,1290.4,1254.4,1277.9,13649,14007798,1275.4126,5315,1.10E+12,10982.98757,14007798
2017-04-27 00:00:00+00:00,XBTUSD,1277.9,1316.7,1274.7,1296.4,18094,23479688,1297.3029,1000,1.81E+12,18098.98654,23479688
2017-04-28 00:00:00+00:00,XBTUSD,1296.4,1357,1291.7,1344.3,17608,23736798,1329.416,59,1.79E+12,17855.2268,23736798
2017-04-29 00:00:00+00:00,XBTUSD,1344.3,1362.2,1298,1339.7,23985,32294442,1328.3741,3855,2.43E+12,24311.28369,32294442
2017-04-30 00:00:00+00:00,XBTUSD,1339.7,1356.1,1329.8,1347.4,14396,14063378,1342.6243,1,1.05E+12,10474.58922,14063378
2017-05-01 00:00:00+00:00,XBTUSD,1347.4,1374.6,1330,1366.6,14535,17320159,1352.2102,160,1.28E+12,12808.85586,17320159
2017-05-02 00:00:00+00:00,XBTUSD,1366.6,1449.7,1366,1422.3,28849,35495465,1413.2877,309,2.51E+12,25115.55139,35495465
